product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
317dba41947df9cb9fec77921ee2d22e,beleza_saude,50,528,1,350,30,12,16
3f994ee4a0b20760d1b173aa65037c95,cool_stuff,56,708,2,5700,42,21,36
d4b5a373a1760ab3e5b3abfbf78d654c,informatica_acessorios,49,430,1,1403,16,40,16
9f6621f95877826c7f967b6c4e7979b5,automotivo,58,835,3,100,16,3,11
5da831182fe9ba6ab33ab17bbc5d16c7,esporte_lazer,59,1423,2,6500,20,20,20
a7662c5405b825fa922c200b82df17bf,automotivo,60,199,4,350,16,16,16
31e3036d804e63b859b964d0c8bf9ddf,cama_mesa_banho,49,420,1,1100,22,22,22
72076d150be0b5c03bbff0c07cedeec2,perfumaria,44,980,1,600,16,16,22
c9d1849f97b6fe404378805a105d64ec,utilidades_domesticas,48,1204,7,600,27,13,27
86d2c13e1ce5c85177a6e7729892b501,cool_stuff,37,288,2,5400,52,44,27
9a55374d155f754b8e04eea54625b358,relogios_presentes,47,800,1,750,18,11,13
827c4a77226a3e7ef259d61eaa775df9,moveis_decoracao,54,439,2,1300,30,25,25
7053801e678b47c7ff38186602188679,brinquedos,40,789,1,447,25,8,26
99dc7241bbddb1c9da9ee00ed8070f56,papelaria,57,199,1,400,25,15,11
146881934618f0efaf33d04909acd195,moveis_decoracao,55,3571,1,600,17,17,60
53e364927f09c41fe6a9af8c18a20b24,beleza_saude,58,1271,1,550,19,15,15
8c81fd36d91b4da0961fc50ae9522a62,beleza_saude,36,1783,1,200,23,18,23
094efc8b088034585ebda1a32da7181d,brinquedos,36,496,1,600,40,20,29
8bb0e27f7d87b511b5c4ed35e514e34a,cama_mesa_banho,58,486,2,2100,50,20,40
f510b05e475dddcb832edeebeea10f20,automotivo,63,140,2,950,33,16,20
a0b7b660f3ff79836867de402e158770,casa_construcao,35,421,1,11825,35,31,31
42c0e34ecbd01632df00dc96670c92a0,relogios_presentes,56,775,2,200,16,11,20
4beaa629c1622b0fc9471351db5ea62c,fashion_bolsas_e_acessorios,63,655,4,200,16,9,20
94972ba3b1856e8453d8a0b4d522aa36,cama_mesa_banho,52,489,1,200,16,10,16
7289a8d65ae2c86dfdee27f8af257a3d,beleza_saude,46,940,2,1100,31,20,26
b0ea553bf35b42dfe69a5c2eae9e96f5,automotivo,58,448,3,100,20,4,17
fc5feda8d6c915bdbd6ca84bac05e2eb,fashion_bolsas_e_acessorios,63,584,4,150,16,5,11
c01d651edb7447f99b72c1fb123f7b38,eletronicos,46,699,1,400,18,12,14
cb89dfa8adec9df2aa87b8072985b655,esporte_lazer,27,159,1,130,16,19,15
1a131431da4dce6844b08bf2d6f4d2f3,cine_foto,49,720,2,150,16,5,12
d2c277a6bd8e9119fa1a84c70f3eab5d,moveis_decoracao,40,133,1,2750,60,15,30
2741993686da5b94521e019e9181ed1b,esporte_lazer,57,862,5,400,30,10,15
9d40080a29872ddbfe64f036de4ccdd1,utilidades_domesticas,38,1236,1,1350,40,19,24
2b1253c7c4fc2b039a4a91b0a5f1cc68,moveis_decoracao,64,517,2,700,80,10,60
b0b302c4ad94c584fba79e1252093ceb,cama_mesa_banho,52,281,1,1215,37,7,29
f177b434709ecb652dbee4f4b19aef2f,fashion_bolsas_e_acessorios,56,197,5,200,16,16,16
f91abf665b0b3d4f46b39c2cafdf6415,telefonia,59,818,6,350,17,4,12
bdf3cfe384f8cd382e163ab1a5569232,pet_shop,50,554,2,300,20,20,20
6224528686b1996df2916984f548d310,consoles_games,25,2538,8,1000,20,30,20
ad3e8888fa82a721dd44c481da333ea7,papelaria,46,80,1,900,50,2,20
89b190a046022486c635022524a974a8,moveis_decoracao,59,1744,2,700,62,15,15
10aecaf5be4119fd6b8b9e2e8a5a1454,cama_mesa_banho,50,181,1,650,40,2,30
a8b89693eabf7221621a71285e07f486,cama_mesa_banho,57,164,2,6750,47,21,41
094d192d5b25e0bae4c3e2f970a53439,esporte_lazer,57,464,3,800,20,20,20
45eb55dab5f1c8e2af8b2d4ca4e6aa18,casa_construcao,53,3065,2,7800,16,68,48
8f87e8e0a393ebf8373a52dc1b27c5fc,relogios_presentes,40,885,3,300,22,7,14
4563d900cd3080ee4854e36ea7d0f156,fashion_calcados,34,240,6,300,29,7,16
787a7fee45732e04f90ace8fda0ed076,papelaria,45,300,4,100,16,6,11
2aaaa41fb5edc85f4814c73106f27d64,informatica_acessorios,56,254,1,1175,35,21,16
c329abd2a10fad4a2f83377956328c67,ferramentas_jardim,52,695,2,817,21,23,19
72df28d8ca3bac553951ff33e4f57ca1,automotivo,46,393,3,700,16,5,11
284baaa8749f5600668aa5e042689bfb,automotivo,60,1126,1,183,17,8,16
1bd0e965122ea1485d8f7f0c6792ebe0,,,,,500,25,6,16
3b20a0967f4b39b7b1d91f3be245cfe0,moveis_decoracao,50,218,2,2650,40,25,25
f2466c43ec41d6b64dcc6337d5e5a6ea,esporte_lazer,55,186,1,700,16,20,20
198f4a07b346797ac244a9fe3486d17a,automotivo,42,538,1,5900,16,4,11
8c832a513b94b1ded5579b054615dc20,esporte_lazer,33,791,1,250,18,8,14
c3fc73c51e52d3432a4e57ff9ecca467,automotivo,55,600,3,4250,37,17,32
08d76e49b8206d0cfb7456fe3aa7d3b4,moveis_decoracao,59,963,1,800,24,6,24
ffd4bf4306745865e5692f69bd237893,fashion_bolsas_e_acessorios,54,193,5,150,16,16,16
0ea678faa34b54418a17e76511472882,informatica_acessorios,55,312,5,4500,19,23,19
16078eb07519685083510f372565ddc7,automotivo,49,2304,4,300,16,6,15
08958eb11767450566d8328f3f1b63b0,utilidades_domesticas,53,616,7,850,16,20,30
5a883fb296ab66ac6a1e68e6ba2175c3,relogios_presentes,58,364,2,300,40,10,25
e931f0b36e64979ba569e7efd36b1736,cama_mesa_banho,38,411,1,11500,48,30,35
1b9257f42072f68e325a4dc79dd99ae4,esporte_lazer,46,1850,1,1450,20,30,20
6906f6d2bb318a3cbb5351653e93ceb4,beleza_saude,49,907,3,6150,58,60,16
77d9c106d2e0bc6122c9f7b991f795b4,relogios_presentes,60,527,1,290,18,9,13
65b96b06398ff62ae0202c4c1987984b,esporte_lazer,59,1552,1,400,31,20,20
92c7ec84190a13612cae0baf13804b23,cama_mesa_banho,42,747,1,2000,37,15,26
520ac02e0e8cdf179eed22f204e3f26d,eletrodomesticos,55,264,1,1450,50,2,37
524a212245455ed22be931dc838b37fa,fashion_calcados,47,647,3,950,20,9,21
63682d69d8d74bacf75360f6efb31fcb,portateis_casa_forno_e_cafe,57,546,3,1000,18,24,22
9b51d6648b91fc80caff5184f2a4e24a,cama_mesa_banho,60,723,1,1150,30,20,20
d4a56b9816c864d22d8b40c16999208b,telefonia,56,1666,1,230,14,10,11
30b5b5635a79548a48d04162d971848f,esporte_lazer,43,1873,2,900,26,26,26
3cbe33afbd16b7026d87ed3bb2e8ca52,cama_mesa_banho,55,212,1,750,35,20,35
c1d98cc08467aa0204c5a1095da83df4,malas_acessorios,50,683,5,15500,40,60,25
c725d1884dc9fac3d9a4fb790c25da21,moveis_decoracao,24,856,1,5800,57,15,38
cac9e5692471a0700418aa3400b9b2b1,bebes,57,2440,1,375,29,14,20
7d3677c27db94bb3e1edc5d8cb313145,esporte_lazer,40,659,1,500,20,7,14
81fe540cb0119e1d4ef5f191701b3cb9,livros_importados,51,93,1,700,29,2,22
1c93cf120c0711a9ba9f0a188a52f649,automotivo,31,676,2,9850,39,49,42
ebad2408485504e930678ed1af88790f,dvds_blu_ray,42,672,1,200,20,2,14
8abdb2ffbf92eb0bcdd82fce515fde6a,automotivo,57,1022,3,1800,34,40,19
665fa52751d42dabaebad0435662fe13,cool_stuff,50,106,1,525,15,29,33
f18b61c54f1919ffa99c7ed775df2912,moveis_decoracao,58,598,1,200,35,10,25
d48adaf02f576324c7c0931a823025ee,brinquedos,42,212,1,400,45,15,35
bf8caf9fd8cb603716cdc03bb8f2f60d,moveis_decoracao,60,201,5,4750,50,8,30
e4d6002d3e034177ea1f31aa222cc722,pcs,58,1305,1,8750,41,41,21
73b4a12b226263790a8726fac9f30b34,moveis_decoracao,63,518,2,900,80,10,60
1cbc78e4a21eb9d14fcc229e482a6418,cool_stuff,56,205,2,493,30,20,16
efeb7b23db334d617250aca97cd3f1e8,cama_mesa_banho,51,404,1,1500,30,15,20
9b1430fd2db68dd26abc986921680143,cama_mesa_banho,59,81,1,350,20,2,15
b5cd16b170e0359c2b59e10cbc21e791,brinquedos,60,536,2,1100,16,27,37
e6d3e381889aa6e9d222ad50cb30ac43,relogios_presentes,36,617,2,480,18,11,14
52b3af7304d611855714d9b3d1724ea7,moveis_decoracao,72,401,1,1150,45,15,35
17b21ab6bf081dfd3491d0e07c56b40b,bebes,40,217,1,800,35,35,35
3adf5cedad91de2688486727f5ae4d95,beleza_saude,57,838,1,343,27,17,16
815d8a47625751d186ae410a78cb58bc,utilidades_domesticas,59,1035,2,1450,20,30,20
dd9ba6bfb2f1aaefbb43ec910485ccb0,beleza_saude,51,968,1,500,16,15,15
25292482a61cb3298df8dbe15ea69daf,beleza_saude,53,1865,1,500,24,6,12
5e3e2d54c975cf95b62c112c4d1d935d,utilidades_domesticas,60,1034,1,300,35,13,22
5cb678a06e40c3a2e49564fd664dac70,automotivo,56,814,1,575,29,5,24
b4ea7aecf6304f60fe63221697a8e33b,fashion_roupa_masculina,33,315,2,400,16,5,16
cfa2843c6df5537243befd7c3553d65b,cama_mesa_banho,53,251,1,1500,39,14,26
77b433708de78b6f08c64d3cb465ad8c,telefonia,37,166,4,200,16,4,13
9adf1fe77e9fd5f8d3ade939b291029c,esporte_lazer,39,849,1,200,18,18,18
a1edc55bde3207643a142f3e6074e942,,,,,400,16,2,11
c4556419c189a626f2b0808c0e6d310c,moveis_decoracao,60,639,2,1500,38,7,28
d9e4756491e0521cc3d0925d9d2bd0d9,instrumentos_musicais,14,422,3,25000,70,75,36
73a0e2fb5e04e869a6b73faa18e0fb46,informatica_acessorios,33,722,2,200,19,5,13
4fc38c7dd401191c16f9ced89baf4877,cama_mesa_banho,45,597,1,3117,44,14,34
e731dfad79b4686d049d024b9fc97360,cama_mesa_banho,59,127,2,7900,20,40,40
226f3829f99a5f02578560da8708c8f7,perfumaria,49,1208,2,200,16,8,11
b0868ddc5f282e1e482593315aa0643d,ferramentas_jardim,41,306,1,475,18,4,14
82a61259a621866c4ba63743da29a342,esporte_lazer,57,1307,1,4350,20,20,20
2d31f67b1edd83be73d1448bc1f1a7c7,dvds_blu_ray,48,529,1,150,20,2,14
dc48030c42aec9ae7ec9757387ba4250,relogios_presentes,55,490,2,300,16,11,11
9b2c558d8722ce82e6cae7ac037c2ad8,papelaria,55,2557,1,517,23,21,23
3190c75e99fc82197998aa24df32bfd0,eletronicos,48,216,3,500,16,5,20
3ec743336067ca17a9d2b1599d8a7cae,utilidades_domesticas,56,275,4,400,20,10,30
71b7afd92c42feab780d5ea512fc7348,artigos_de_festas,49,358,1,2950,33,18,33
d5d2996be7ea70ca1415d20e220436a4,automotivo,49,1555,5,1900,30,28,30
472a376420891aa45cee5d0b46c17d4c,papelaria,50,317,3,5850,60,20,29
629cd04871a85607710a2bc120766c0d,cool_stuff,43,813,3,3042,37,15,43
50504a602afeb7a2822ea65f1bed8f36,ferramentas_jardim,38,206,1,300,16,4,21
7b3b38b62de0edfa802192d5c18d5489,cama_mesa_banho,60,188,1,1300,46,2,36
1d0b9497ac4f258fbd822c52ff61b5f4,cama_mesa_banho,56,510,1,400,16,10,16
9cc4f78d8deda3da85bfd76aea339cbd,cama_mesa_banho,56,311,1,2900,45,15,35
c60dc9f21061b67be33f84697de91738,informatica_acessorios,41,492,1,200,18,9,16
8b8702416a4fecb685fc70b056cac372,beleza_saude,55,1038,5,200,18,13,13
1938ab47ef011dae9e4ced458166432e,bebes,57,859,2,3500,31,43,21
5173e870df52b09d6b76f88504a1991d,utilidades_domesticas,54,1283,3,250,22,2,11
983352c530d4df29fc4ca5df21765827,esporte_lazer,35,833,6,200,25,5,19
a3bd84c2a6d25ea7bc0e55c64d0760ae,beleza_saude,34,476,1,2900,35,20,30
6f5a84d79bc9f79ecd9095e91fc47a2d,esporte_lazer,59,261,3,1100,40,2,40
fc154625377a75559098d1b52e40b78a,brinquedos,53,645,1,1905,30,25,19
32d16d374657488a491cf67b33d5fac5,eletronicos,46,111,1,389,17,12,13
4efd35570dbaaa27e216bd8bf3ed4cf3,moveis_escritorio,26,1148,1,15925,44,57,27
cf16b26e6da6ddbd92767757bfc96af6,automotivo,59,195,1,100,16,7,11
537148287359f3f816095b3bfc368130,cama_mesa_banho,60,340,1,3600,35,6,25
dfb1a850d59b126de9fa01dcde19b43d,brinquedos,49,949,3,600,20,25,25
4c3165e9df5c5d143e67b5cb41ddfd13,fashion_bolsas_e_acessorios,54,725,4,500,30,26,22
8bfcd04b543971c83e16de0ab446407d,utilidades_domesticas,31,948,5,150,17,19,14
8f211599d0cde9d8551a6984d758e1f4,utilidades_domesticas,60,3133,3,12800,58,22,54
4fbc19d5de29dae81d1a215093d79bc2,telefonia,36,341,6,145,19,5,11
6a4a789c85b5704975300632152e595c,perfumaria,26,157,1,195,35,10,13
bc25318016b9db33106a908368443713,moveis_cozinha_area_de_servico_jantar_e_jardim,38,598,1,16600,27,46,27
b24af8bca8813bcde4140ff8562f5e47,telefonia,59,314,6,250,17,4,12
a5db7a80a8d9c9d49050360fceb6ffd4,papelaria,47,84,1,300,28,16,28
8e93bf2cbba0420f166afa0c797525b0,moveis_decoracao,39,94,5,450,16,5,20
aea8161ed6bc3b11628cd393fd03486a,fashion_bolsas_e_acessorios,52,85,1,200,16,2,11
686476adb39d272e27b0dd7c111d3762,livros_tecnicos,57,836,1,950,29,3,21
23e8820ae7d5a7aee1299a1923876b78,bebes,56,645,1,500,99,3,65
c5e9b73e5f4c644885862ba3e1137b57,brinquedos,50,1492,10,733,29,11,28
0c5aecba8eab00eb055c6e2e7b9b4346,beleza_saude,59,436,1,30000,55,75,61
a4fe640db0a85c68b24bf813604c6b78,,,,,9600,40,30,40
5a47c5b5c3866f29177d497727f22f38,esporte_lazer,59,3723,1,1350,16,16,16
2b80e83f77008f81ae402882631eba97,papelaria,53,221,3,350,24,7,14
c3e39e3603cf827114f46ca972681473,moveis_quarto,37,985,5,20450,45,60,40
1854c27ffaae5706ae1fe46a242d5f19,moveis_decoracao,56,256,2,1200,34,34,18
1a0910c102a7df46a8d1ffe68b2c3d2e,automotivo,56,376,5,1900,32,25,25
3472b106bf41b1e7223330cdfb8a3673,cama_mesa_banho,43,125,1,250,40,4,30
f1e06e6ee36f5c441232a96be23124f4,informatica_acessorios,60,1401,5,816,27,13,18
14008a0b9bfe0535dfa17f80988553de,papelaria,55,224,2,350,24,7,14
6db02fce12f88341876dbb10e2c16d8a,brinquedos,46,234,1,400,17,10,12
e7cc48a9daff5436f63d3aad9426f28b,telefonia,58,1500,4,700,32,15,21
27b99299bd10dc45971843eba0ef3124,beleza_saude,55,1216,1,1183,20,24,19
f1565c6b7be8ebed9fafb07bcb6435a9,cama_mesa_banho,54,614,1,1650,40,5,30
ddc1d8513943b57455b160acf77e6507,esporte_lazer,60,361,3,550,25,25,25
e2392cbe0b76da9c4e7271a3a71f5d3e,pet_shop,37,139,1,350,23,20,20
adfcb7a9c5e268522c67ea3ab09c1fc4,moveis_decoracao,24,396,4,2200,40,33,20
569065e6458612cc6baf95ae34fc0ed4,fashion_bolsas_e_acessorios,32,332,3,300,25,10,25
f58749565f856133a556122fbb08784b,telefonia,55,749,1,325,21,9,18
fb09ab0eb676b60b254250a28fd46e10,eletronicos,59,2526,3,308,20,16,17
e47eff9f97c9536c9f768f86e13252f6,,,,,10250,40,32,32
284d7e2406319d5b3491ee65da648b6e,esporte_lazer,30,309,1,1125,32,15,36
15f4274d2a06f9da4e476ad9bb5c80b9,papelaria,53,139,1,1000,20,45,35
e091f07566a9a2c067bfca02620ced15,papelaria,60,125,3,5700,25,55,45
88ca370ef97df0526aeaea6932a38bdd,,,,,900,35,15,20
1a28b6d0eb91221f9b752c533f9e0182,bebes,21,1007,3,100,18,9,14
d9c01b484ada6a360c2715a08fdf1568,telefonia,33,913,3,325,18,25,21
431df35e52c10451171d8037482eeb43,,,,,475,21,15,21
8ccd37c870e395f818066927a748565c,beleza_saude,54,1179,1,600,24,18,14
ba22b6bb8962ab07830d463eeff99b9d,cama_mesa_banho,47,524,1,1290,22,22,29
7a42af4cfc71b5e250b2effd6f37cb35,papelaria,55,332,5,400,26,16,21
7e6850f360e60da72b7d3b1b37f42312,informatica_acessorios,59,859,3,800,33,11,14
018e4943e4cc9ed099f6fc1a7b65b07d,utilidades_domesticas,37,465,2,300,19,12,12
8213da1c8eae3aa3fa5c70d87fc1581c,utilidades_domesticas,50,1002,1,550,16,32,11
efe89e1f6cc1e32f1971afcd4d56a4b7,beleza_saude,38,2211,1,4000,24,24,16
8b8191f9283cd3c98fa9b37a0b0f99ef,perfumaria,45,854,1,400,23,10,20
1c55a8be0613dd888ed9c039cea3d660,moveis_sala,56,1043,2,3100,30,11,30
600add16084eeeead5c56279ccef0d7e,cool_stuff,56,3515,5,700,25,20,15
3ae13337333ac7ba984074d5a6349074,esporte_lazer,55,1294,2,3325,32,31,28
2b9c3fbbc252238d3a35a75dcc19d8cb,papelaria,60,645,4,7300,25,12,20
ff8e9a180c931adab01ed6b3c44edc25,ferramentas_jardim,39,388,3,4200,23,13,23
78540c45d4f971380710a35fa4ecc41b,moveis_escritorio,41,1466,1,13950,63,26,43
b868a7a3ed7a16bae1b565d21102dd9a,beleza_saude,42,496,1,500,17,14,15
06f756df8d80309915285f3ee6ea1059,malas_acessorios,45,1333,4,700,16,40,40
486e577f635477c920c95e95dc243bc8,construcao_ferramentas_construcao,49,3075,1,2250,16,19,24
372a2c75b4d5f160e199dee0f342d11b,beleza_saude,43,718,1,350,16,8,11
faec279ddbbce3de75d2adf10f612a5e,utilidades_domesticas,55,589,2,2600,50,30,32
d8a728b48e36f36062bf197221a64335,fashion_bolsas_e_acessorios,55,952,2,100,16,6,13
e5cac955339b48ea3b9773f034623e29,relogios_presentes,53,1271,1,282,17,11,14
e59122e4d747d525e21da293568a36df,papelaria,57,413,7,550,22,7,15
008b0ec3de3638637099f97add750136,beleza_saude,48,516,1,690,17,17,13
abb9de7600a7ae9a81564692f77fc9f3,moveis_decoracao,41,239,5,200,27,9,18
8c1167a112724e01fae2f8cb6e936bda,bebes,47,437,1,1300,30,10,28
2e83d1ea0a8e975049603ca4814d26e0,esporte_lazer,41,151,2,1200,30,16,16
fd206f3c185fd47c22d6de48f25133fe,telefonia,28,314,2,500,30,10,20
0eb2c19991a9a90d3536addc877e36a6,utilidades_domesticas,56,381,5,1900,30,15,15
b480b78b6faef44b44a532fca67a9c92,brinquedos,40,1600,3,450,23,16,16
0cb4e1aa97c8535093fc677376536b4c,pet_shop,58,632,3,700,55,7,39
76acdd98759c649f3b6ecd0dc8576c8e,esporte_lazer,58,402,1,650,16,7,13
47a517d507c8d62a3bbc91d747b5b7af,beleza_saude,42,913,1,1082,19,16,17
00dc8a1b2de45a7fca5921544e5f351d,informatica_acessorios,42,1202,6,1550,42,17,17
3976c6466748442470251341eb6f92a3,pet_shop,33,791,6,19150,28,90,42
7825a7c4f9edb6b219eb94c29e86e7b9,papelaria,59,504,6,800,22,7,15
dcc0e81eb76da517c6145e0c64b07c3a,livros_tecnicos,41,1641,1,1850,30,5,20
d7cdea99e6f50310c242d02f16f1f63c,relogios_presentes,41,359,4,450,23,23,20
1f411e9a31196b71ed8438c8254b858e,pcs,54,1053,2,11850,50,50,25
8618f5bddf94cc09ba92024471fc86b2,utilidades_domesticas,37,567,1,3100,65,5,65
b4f2839696df5de18aa7168fa62f650d,eletrodomesticos,55,119,1,425,44,14,34
11fb16e86df4d50cd2c289ede0b70f42,beleza_saude,48,1240,1,250,26,18,20
67b6c7a48b3f1f1524f6a403adbaa9e4,telefonia,58,1123,8,550,20,23,11
2d83551e55a4a58f813de45838427d52,telefonia,22,2118,2,400,16,16,16
e1834e5158e392bab21d691ac7b4eccd,agro_industria_e_comercio,57,690,1,12050,56,32,32
171352abd66a010ad6039f9f994fd42d,market_place,42,110,1,600,25,37,36
f9e110c72727fb5733e1a7e6a7a230c5,utilidades_domesticas,38,642,5,625,18,16,16
eafd9a0449e971ceb703ad2275e0fcba,livros_interesse_geral,42,730,1,350,21,22,15
18da4a6d2c9b127b43ac8616ab151aa8,,,,,1300,83,4,26
fa05881d3eb7ffec2322b507ed3ccc6b,utilidades_domesticas,60,291,5,225,31,13,28
d59435f889321f310e2e71bdb3bd466a,utilidades_domesticas,44,595,1,900,30,30,30
78f0b865be4544337ce887646fb06de4,beleza_saude,58,433,1,200,20,20,20
f6bcb15602b0ca66d77ef1cf4edff1a6,esporte_lazer,56,2079,1,2825,30,25,25
65650c84064ff1a79e4a05988f4c3e9f,utilidades_domesticas,57,231,4,975,23,25,23
cfc4861ae14c9e9e7679355f863c18d4,automotivo,58,874,5,150,23,3,16
2b5fddc2b543ee8d6699fb8687fac6bb,consoles_games,22,479,2,300,20,10,13
be69b1c83725cafaa993146ad08b11ca,cama_mesa_banho,54,119,1,2450,36,16,36
955d159d5f3a5d16c3808fcb7705224f,bebes,25,148,1,50,16,14,14
64ad2771f3e2c9c546e224021c36c807,papelaria,50,114,1,900,36,6,28
2b1ae6086a4f08fa4595cddf59e1bfab,brinquedos,14,267,1,5400,49,22,30
4054af4df4c45f625279273f7ff3e138,esporte_lazer,55,513,1,350,24,4,12
2a0d1fb3e64019c7cf0e75d1cf336277,moveis_sala,60,411,3,8700,80,13,50
25faa7f2253c7e5c40a0ffa4d5bbdb25,esporte_lazer,47,1451,1,417,17,15,13
426be80a0de4f47c2f3945e914fad433,moveis_decoracao,57,2052,3,600,68,8,13
0dc3bdb1240958ec9be2c91cba5bcc57,utilidades_domesticas,47,232,1,250,20,9,12
62874f62bbdeec35f7cd827b1716c47e,moveis_decoracao,57,567,2,367,50,3,35
76da62260c1793eadb05355edc9fd6ee,esporte_lazer,42,1599,1,3800,34,22,22
df56d8f81acf5a02dbe27e7f257c2029,malas_acessorios,43,399,5,1450,32,52,19
0963fc9330f54245d1aa396893591037,beleza_saude,63,855,1,600,16,16,15
7fbbe412c783af7237d40b9145aa5a8b,ferramentas_jardim,51,204,1,50,37,8,25
6f9cd9232c9ff3227676284c0b13c70a,esporte_lazer,55,576,2,400,20,5,15
056193fc88b3f131fae751356896b168,utilidades_domesticas,59,1996,1,8950,40,30,40
04574f4bc055655311e798b4e277b9af,automotivo,59,435,1,800,18,13,16
3a621027279799b05b8b6492a92308ca,telefonia_fixa,18,280,3,65,19,3,11
d63cafc542dd1b06a7c0965231ff940e,relogios_presentes,44,300,1,450,23,12,20
7e7a5ae84c41a0fdde9c2a7c545d2115,beleza_saude,35,672,2,1200,25,14,16
58b9219b342b712be58665cdeff68b30,beleza_saude,35,772,1,200,16,12,11
fc5062f483f32b6e7d6e4a38c402d56c,instrumentos_musicais,51,437,1,10700,40,40,40
4099923da3407c3d162a829b0aba4b4e,brinquedos,49,424,3,550,26,12,17
83a6fc0d9871efceb01cb3c20c510017,livros_interesse_geral,58,1454,3,625,28,7,19
60f3f578a77557a165e174623faa427c,cama_mesa_banho,50,842,2,425,21,16,16
5b7332962cb50e1130c6aff72dcba46d,esporte_lazer,58,303,2,1000,16,6,16
7242835dfa9321bbbc31ce5f605603d8,esporte_lazer,38,676,3,10450,54,32,36
867dda95bbba37fe56fa288449fa122f,cama_mesa_banho,43,184,1,600,40,4,30
de4fb1ddae276a3503afed39c8227cff,esporte_lazer,59,1310,2,5200,50,20,40
b20858dd0cc1115e2fedb0f48867495d,fashion_calcados,49,375,6,300,29,7,16
6bf1cd252d73626ab181be470f56e07b,moveis_decoracao,63,143,3,1250,16,32,16
0f3a9ee2528678ce70458e2dde0a5bfd,eletronicos,52,441,2,100,17,5,12
57ba9fd4b96512b1aced2dd46e1aea68,cama_mesa_banho,44,188,1,650,40,4,30
cf88e5bfdc37eafcb2130a618e815438,automotivo,58,1102,2,1800,34,40,19
ca8e5c072fc65b2d6bbab6ca4c0812db,bebes,49,815,5,450,32,11,32
1b42d5d23103d5b706f8107ce7549920,eletroportateis,46,573,1,1075,20,20,20
af62c06a5e8bc086ba8b49063306ead6,esporte_lazer,59,913,7,450,20,10,20
a4aa7c1427c31344e5f7cc3d839fe562,pet_shop,52,625,8,2200,50,20,40
952ef4ed720bf5d77f42712da90f2f49,moveis_decoracao,24,229,1,5300,21,28,21
364e789259da982f5b7e43aaea7be615,cama_mesa_banho,55,376,1,750,16,10,16
585d35af545f17795ce05febd7a474d2,ferramentas_jardim,60,2165,3,3100,32,32,11
4183c824f5d60e348c536af8155f4e8e,utilidades_domesticas,54,1942,1,10975,46,46,45
a1250bbcaa645885c9165eab1573b5c6,fashion_bolsas_e_acessorios,59,179,6,200,16,2,20
2f08de199f389c9b400128b0c7b750e4,moveis_decoracao,56,546,2,100,16,11,16
5b5485de978301834d9e5f3943ade7da,relogios_presentes,48,332,1,750,19,16,17
b347f323a4bc9487c03bdf98ccdfa8f0,telefonia,59,1165,2,550,25,20,20
2d7bc40a076687ee0ad5b507ecafd4f3,,,,,500,16,12,11
03f02ee5e8fd233d41dcfe8ad911cf7e,cama_mesa_banho,56,617,1,6400,30,30,30
28e1646763656b0a621cf2b65c118da9,esporte_lazer,55,508,5,1250,21,15,18
761a7d7da15ca2d6f0aaf29e22bd1479,livros_tecnicos,32,1635,1,500,27,3,19
fdd06e4d9669d1f11992a3973a0fdd7b,beleza_saude,36,654,1,1400,31,21,31
d02df257dbc6857326ebdb3ffc3d6848,esporte_lazer,56,261,2,800,60,15,15
45823c2a94ab8eb5c273ab64bcb05e01,pet_shop,18,1501,2,850,24,20,24
fb4fe6c3f949da5331edd51fa1e1d3e1,automotivo,56,1819,5,600,66,10,11
6219295d42e02e53a4c770698fccf630,esporte_lazer,54,276,1,350,16,12,14
730d34d191892dd7c4fb157daade465e,eletrodomesticos_2,52,939,3,25600,65,72,35
57cc92900f861f0c72fa1df2cfe85577,moveis_cozinha_area_de_servico_jantar_e_jardim,46,1635,1,3400,16,41,31
e7fcfe86cd2bfcfc88de49f995ee91f1,informatica_acessorios,52,500,1,200,18,9,16
dfeb944b00d6cf42f80ee3b42d831ab8,eletroportateis,44,222,1,750,20,15,15
ea3214a6eab15e1e4c9c21932e74b607,relogios_presentes,56,705,2,650,16,12,12
5e17b27aa688dc45b02f5bf9276a4bab,perfumaria,50,533,2,178,20,10,16
fb495e971326b55afcb1f473adf0afb8,esporte_lazer,59,920,1,2350,20,20,20
f3b5bbdfd20be94cc96583501d2819ce,beleza_saude,39,1572,1,400,30,10,17
a6fb3c4f1816d9e2f52ff88e46c114f2,automotivo,53,772,1,2700,38,4,38
82d93a866d059bc63b08da7f955a13f7,relogios_presentes,42,985,1,450,20,12,20
69a7ee112e7b63892ad5db80e4c3277f,market_place,35,1294,1,1150,21,34,34
589d0ec4c794dd688991c0f539f9e015,pet_shop,62,696,2,200,20,10,20
b7d2c90f9161dc69fa75d22572003bc4,informatica_acessorios,40,478,1,825,29,14,20
1fa968aa921dd9cdf625d5caf8f96654,esporte_lazer,50,830,1,700,16,15,15
a08f2d7eacff19b9201536d0c7a1d311,moveis_decoracao,50,519,2,350,16,16,16
b2fb9a4023836f0368a7979f189de258,utilidades_domesticas,45,1022,1,3750,32,12,32
fd85f34d70edf41fbea6a3269d183e00,,,,,163,24,18,21
1fce7b244f4a45431713165a869f5f32,perfumaria,56,1420,2,575,16,22,16
1567a054fc1af5ea367b0740ef9bc684,brinquedos,54,680,2,1200,21,40,29
